,url,year
8238,ourevolution.com,13
8239,ozairtradelink.com,4
8240,gosnellspodiatry.com.au,0
8241,app44666604777.blogspot.com,0
8242,www.mobile-infrarotheizung.com,6
8243,cfostrategiesllc-my.sharepoint.com,22
8244,mintandchopsticks.com,0
8245,www.freeziana.com,0
8246,electricitypak.com,0
8247,www.indeedcontract.com,0
8248,eye-lucir.com,7
8249,todicom.com,0
8250,eurosklep.eu,0
8251,wudustore.com,0
8252,viccats.camcam.dns-cloud.net,3
8253,aliwirewire.com,1
8254,pytsoluciones.com.do,7
8255,activ-dentify-notfy-recovre-centeefg.com,0
8256,gkjx168.com,9
8257,ipa.edu.kh,0
8258,www.parochiebavel.nl,0
8259,measure1cut2.com,0
8260,securedaccess.creatorlink.net,0
8261,www.668qp8.cc,1
8262,seachromelb-my.sharepoint.com,0
8263,www.gulfeducationservices.com,0
8264,mareshopping.com.br,0
8265,cvecarabaccara.com,3
8266,raulbeneitez.cat,5
8267,orcapm.com,13
8268,livecomunicacao.net.br,0
8269,agc6.net,0
8270,njpear.com,0
8271,www.maersklinesllc.dx.am,0
8272,trust-pay-pal-just-wait-please.blogspot.com,0
8273,radioescotismo.com.br,0
8274,vayvonnhanh.org,1
8275,honda4fun.com,0
8276,pagesyouraccount.cloudns.asia,0
8277,170.84.83.54,0
8278,www.zjgsyds.cn,17
8279,parulavinashjain.com.cp-in-11.webhostbox.net,10
8280,www.vakantieverhuur.be,0
8281,mail.afirehorse.com,0
8282,muetherewallet.com,1
8283,www.nomad-art.hu,0
8284,carteonlinemaster.com,1
8285,www.essaudio.cc,0
8286,ethcharity.net,1
8287,prehardenelectronically.com,1
8288,tyrannisesprices.net,1
8289,chineshydromechanical.com,0
8290,swamcorrecter.com,1
8291,veltz3d.com,0
8292,officialismsschwartze.net,1
8293,k-oktyabr.ru,9
8294,imais.eu5.net,0
8295,emailmg.webhost4life.com,0
8296,provenancegifts.com,0
8297,prueba.pantoanima.es,0
8298,www.bizcloudz.net,10
8299,realfreakypedia.com,0
8300,excelcarela.org,0
8301,badhaee.com,6
8302,sftp.usin.com,17
8303,74.220.202.158,8
8304,www.njpear.com,0
8305,kummara.com,11
8306,globalgrupguvenlik.com,0
8307,carelync-my.sharepoint.com,22
8308,ig-copyrighthelp.cf,0
8309,www.iwocs.com,0
8310,jagex.nu,1
8311,containerhouse.mn,8
8312,chiangmailawyergroup.com,0
8313,www.gildia-przewodnicy.pl,10
8314,mixbook1.com,0
8315,lqw9r6y8q.codesandbox.io,4
8316,j3060z7403.codesandbox.io,4
8317,y9o5m.codesandbox.io,4
8318,arrowsurfandsport.com,0
8319,triangletire.com,20
8320,kinglolosifersefvcie.blogspot.com,0
8321,4black4.pro,1
8322,heryerdenoyna.com,2
8323,mail-maker.com,0
8324,39-ho.com,0
8325,38-ho.com,0
8326,please-wait-few-second.blogspot.com,0
8327,xn--b1amvejg.com,0
8328,kingerlofpmosevec.blogspot.com,0
8329,kingerhelpservice.blogspot.com,0
8330,site9552191.92.webydo.com,0
8331,r8497503497509867978403098347-450956709849757945989.fra1.digitaloceanspaces.com,3
8332,www.pskhosting.com,0
8333,pskhosting.com,0
8334,hideuri.com,2
8335,server7online.com,0
8336,www.docdroid.net,0
8337,docdro.id,5
8338,www.cscstar.in,4
8339,68692515853805781.micropix.net,0
8340,night-kingdom.mysteria.cz,21
8341,www.imagenesmentales.com,0
8342,15173835864570921.micropix.net,0
8343,lg-led-culture.com,7
8344,staytechconsulting.com,0
8345,mr-mckenic.com,19
8346,dwdurl.hi2.ro,15
8347,patrickzarrelli.com,0
8348,www.collection.no,5
8349,www.cazanele-dunarii.ro,3
8350,cazanele-dunarii.ro,3
8351,rastreamentocorreio.com,6
8352,europautosport.fr,13
8353,geriona2.tilda.ws,0
8354,honeymagnolia.org,0
8355,alpreco.ro,9
8356,grupoeme.ind.br,0
8357,lokandkingsupportiveme.blogspot.com,0
8358,www.stortrk.com,0
8359,support.paypal.com.kulturabgru.439.com1.ru,20
8360,adnet8.com,0
8361,nklsinema.com,0
8362,bet365dhw.com,4
8363,lakatosfoundation.com,0
8364,news.svnhforum.com,0
8365,www.jfteabd.com,0
8366,jazzymaid.com,12
8367,hutoknepper.de,0
8368,nabtrade.finance.janisoncloud.com,0
8369,212.25.18.130,0
8370,3no.ro,2
8371,itaes.edu.mx,12
8372,socialnobmennik.pp.ru,23
8373,outlookoffice365-samsungserver.sgp1.digitaloceanspaces.com,3
8374,pp5123.com,0
8375,www.452933.com,0
8376,nateshinagawa.com,0
8377,busybodiesgymzambia.com,3
8378,3559hd.com,0
8379,www.452901.com,0
8380,healthlaces.com,0
8381,silentrei.com,0
8382,mercadotecniaic.com,4
8383,45.236.198.6,0
8384,microedit.yolasite.com,0
8385,www.8068558.com,0
8386,www.3559hd.com,0
8387,s780085856.websitebuilder.online,0
8388,www.busanopen.org,17
8389,myetherwallets.info,1
8390,st-amu-cz.my-free.website,0
8391,gobikehike.com,4
8392,billingsmontanarealestate.com,21
8393,www.vidrosmichaelsen.com.br,0
8394,cotresa.com.mx,2
8395,webdatamltrainingdiag842.blob.core.windows.net,0
8396,materiel-agricole-pellenc.com,0
8397,j.gs,9
8398,s1577556206.t.en25.com,0
8399,www.mailcontrol.com,0
8400,www.tamarises.com,0
8401,supportappleld-information-account.blogspot.com,0
8402,pilotajes.com,19
8403,thebeachleague.com,8
8404,www.fasteningsolutions.com,0
8405,secure-monitor.com,0
8406,outlook445help.creatorlink.net,0
8407,enternetnow.com,19
8408,py.pl,16
8409,www.jetafrica.co.ke,0
8410,365changqe.net.ru,23
8411,mdashfaqurrahman.github.io,0
8412,mail.kojak-group.com,0
8413,www.adnet8.com,0
8414,tekoma-my.sharepoint.com,22
8415,dr-chamani.com,0
8416,lozenec-lan.net,0
8417,microsoftquotawebmail.yahoosites.com,0
8418,io98547784588998459568986709056895965895498689.sfo2.digitaloceanspaces.com,3
8419,www.gkjx168.com,9
8420,socialniobmennik.org.ru,23
8421,etecindsvc.com,14
8422,luckylkhraylbwal.blogspot.com,0
8423,provinciabrescia2.babyloweb.eu,0
8424,365chansge.org.ru,23
8425,socialniobmennik.pp.ru,23
8426,site9551459.92.webydo.com,0
8427,tiepolt-online.de,0
8428,meilian8.com,0
8429,ozila.net,9
8430,igforfiverr.com,0
8431,nitrogengassprings.com,0
8432,51jianli.cn,17
8433,www.etecindsvc.com,14
8434,www.kovolem.cz,11
8435,kovolem.cz,11
8436,bootnbonnet.org,0
8437,gofresh.com.pk,0
8438,altavisibilita.com,0
8439,cpccivils-my.sharepoint.com,22
8440,netorgft754307-my.sharepoint.com,22
8441,www.tecnotessile.net,0
8442,trendpartimalzemeleri.com,2
8443,chrisnuez.com,0
8444,www.molinodeltorchio.com,0
8445,www.igforfiverr.com,0
8446,www.imeipro.info,5
8447,365chancge.org.ru,23
8448,createchsoft.com,0
8449,servicefactory.net,0
8450,lifetimeconx.com,0
8451,365chancge.pp.ru,23
8452,see-an.netlify.com,6
8453,scjap.org,20
8454,contracting.almuftah.com,19
8455,365changge.pp.ru,23
8456,nmosina.ru,5
8457,365changge.net.ru,23
8458,raviyaka1.tripod.com,26
8459,espace-client.net,0
8460,www.moteros-viajeros.es,0
8461,www.donnarogersimagery.com,0
8462,www.nmosina.ru,5
8463,e95862p7.beget.tech,4
8464,cfe-recibos.com.mx,1
8465,365chamnge.net.ru,23
8466,www.mccarthyelectrical.com,10
8467,qtekits.com,1
8468,thecommitmentproject.net,0
8469,tatwir.net,0
8470,livingcrystalwater.com,0
8471,metallbaulang.de,0
8472,mekrolog.kl.com.ua,0
8473,4hat.hu,0
8474,www.berkshirelnp.org,7
8475,bobruisk-arena.by,11
8476,slempresas.com.br,0
8477,gameplaylabs.com,0
8478,paolagilingenieria.com,0
8479,ourtime.com.gofresh.com.pk,0
8480,011bank.com,1
8481,priamor.ultimate-exotics.com,11
8482,schneider-kamchatka.com,2
8483,embdestech.co.in,10
8484,somerincare.com,10
8485,www.rohini-marriageworld.com,0
8486,paypal-express-checkout.danielschreurs.com,0
8487,azimuthcreative.com,0
8488,www.azimuthcreative.com,0
8489,skvartremont.ru,2
8490,mail.azimuthcreative.com,0
8491,bajer.info.pl,10
8492,cs-s.hi2.ro,15
8493,www.wpischedbend.pifighter.com,0
8494,www.sofercusucces.ro,8
8495,profiling.koha.collecto.ca,3
8496,www.viewrun.co.kr,13
8497,loja.brasilliker.com.br,0
8498,f25629fbe40ae589a3.oss-us-east-1.aliyuncs.com,8
8499,playanewrpg.com,9
8500,amercomminc-my.sharepoint.com,22
8501,www.nuvemexim.com,3
8502,www.magazineluiza.com.br,0
8503,cap114.fr,11
8504,firstbanktrust1.vmpxsites.com,11
8505,www.pevs-spb.ru,3
8506,149.210.143.165,17
8507,grassform-my.sharepoint.com,22
8508,www.bootnbonnet.org,8
8509,lassolinks.com,0
8510,centerforsustainablehappiness.com,3
8511,216.222.194.94,16
8512,house18.info,8
8513,atualizarboletovencido.com.br,0
8514,623112j4j3.codesandbox.io,4
8515,zwinsoft-bj.com,3
8516,10c56fb8-6ae8-4d40-bb14-a3890c961371.htmlcomponentservice.com,0
8517,swallowthisbitchpics.com,0
8518,pc604.com,16
8519,goldcoastships.com,10
8520,protect-eu.mimecast.com,0
8521,bittyurl.co,0
8522,mazeadvokater-my.sharepoint.com,22
8523,piponi.com,14
8524,mail.volt-electric.ca,9
8525,oralco.co,0
8526,www.ibpm.ru,17
8527,uclaut.net,1
8528,delezhen.mashalezhen.com,0
8529,www.birtehorn.de,0
8530,se-connecter.net,0
8531,www.51jianli.cn,17
8532,tokyodreamhouse.com,0
8533,dev-admin.darcmatter.com,0
8534,gestiondemercadeodavivienda.com,0
8535,secure75.securewebsession.com,16
8536,fork-fed.com,0
8537,73.22.226.231,23
8538,feciusa-my.sharepoint.com,22
8539,truwoodply.in,4
8540,rioverdepar.com.br,0
8541,clients.devtux.com,7
8542,mmgarfield.com,0
8543,eve292929.dothome.co.kr,16
8544,dailyexclusiveoffer.com,3
8545,chinadryer.cn,8
8546,pestlorinc.net,0
8547,brighant.com,0
8548,rudiguvenlik.com,6
8549,www.brighant.com,6
8550,harcomputer.com,0
8551,www.vendaingresso.com.br,0
8552,in-medias-res.it,5
8553,web-app.at.ua,0
8554,moelter-film.de,0
8555,dereamer-my.sharepoint.com,22
8556,srsmedicalsystemsinc-my.sharepoint.com,0
8557,rashetfustuk.com,0
8558,maxinjurylawcom-my.sharepoint.com,22
8559,djhebhvbdhfhdhf.com,3
8560,www.nuanciel.net,6
8561,ert.earthresourcetechnology.com,14
8562,www.jjscdc.cn,11
8563,clean-engines.com,0
8564,dunveganbrewing.ca,3
8565,www.dunveganbrewing.ca,3
8566,wcarver.freehostia.com,15
8567,c7d5c37a-d73e-4f73-9a99-c6a504a53cbd.htmlcomponentservice.com,0
8568,vtchekhov.com,0
8569,thecableguys.net.au,0
8570,www.taxpark.com,0
8571,laekjargata.is,0
8572,paypal.com.home.paypalonline.online.ihsanaktas.av.tr,5
8573,aroypedal.com,0
8574,www.lifetimeconx.com,0
8575,newlimeco-my.sharepoint.com,22
8576,advancedinternet.net,0
8577,rastreomoderno.com,0
8578,saladadivina.com.br,0
8579,stadiumseatingcharts.net,0
8580,paws.org.au,0
8581,profmetal.by,3
8582,freevbuckx.com,2
8583,dwnlds.co,0
8584,www.dobrasilwood.com.br,0
8585,dobrasilwood.com.br,0
8586,start.me,0
8587,detes.sk,8
8588,mothersawakening.com,7
8589,poderdafala.com.br,0
8590,update-your-account-contact-information.com,1
8591,www.sigaramakinesi.gen.tr,4
8592,playzone.webcindario.com,0
8593,eljoselom78.webcindario.com,0
8594,rapline.hu,0
8595,imed2309.com,10
8596,hs-giveaways.ca,3
8597,paypal.com.locked.amaaonaws.com,0
8598,paypal.com-support-verificatio-account-webapps-ab724a.cloudns.asia,0
8599,paypal.com.security.amaaonaws.com,0
8600,paypal.com.0.security-confirmation.3408b8d8a758db7c66b435a2c13352e4.as2.2u.se,17
8601,paypal.com.0.confirmation.account-security.7741d16fef9571be97716a958700fe4d7741d16fef9571be97716a958700f.3233.privado.info,19
8602,www.ausafritrade.com,0
8603,136710.txtplug.com,2
8604,topsqueegee.com,3
8605,vanwertworks.com,6
8606,annuairesdz.com,8
8607,kensonsitepcrepair.com,4
8608,kuchkuchnights.com,0
8609,www.surveyrock.com,9
8610,viana.imoveis.expert,6
8611,206.189.118.168,0
8612,appleid.apple.com-signtoupdate.kvhw8ma.work,0
8613,busywithwork.com,9
8614,24fxtradetech.com.cp-16.webhostbox.net,10
8615,www.lgsolar.de,0
8616,lgsolar.de,0
8617,oficinadexadrez723.blogspot.com.br,0
8618,bizappmate.com,0
8619,www.carddesignstudio.com,0
8620,www.shalom.it,20
8621,eclectic-tala.com,0
8622,lifeiswhatyoumakeofit.com,0
8623,webfiddle.net,6
8624,degirmenyeri.com.tr,14
8625,micheleabelesphotography.com,0
8626,www.netflixhdbrazil.blogspot.com.br,0
8627,123654789.byethost7.com,0
8628,hackgroup.byethost3.com,15
8629,panda1gfds.byethost4.com,15
8630,vkontaktee.byethost4.com,15
8631,vkregistor123.byethost5.com,15
8632,mvkoptfree.byethost5.com,15
8633,www.reginout.com,11
8634,paypal.com-limited-secure-login-account.exiledigital.net,0
8635,dadada.byethost15.com,15
8636,followersgratisinstagram.unaux.com,0
8637,omeglecaptures.ihostfull.com,0
8638,baanvitaminsea.com,4
8639,locked.appleid.apple.com.services-and-support.com,0
8640,quantgbo.lviv.ua,0
8641,tiny.cc,0
8642,www.jameshopecollege.edu.ng,0
8643,itunesgenerator.com,11
8644,blog.drall.com.br,0
8645,aliciabot.azurewebsites.net,0
8646,poiriervs.blogspot.com,0
8647,nationwide-com.com,0
8648,banrisul.com.br,0
8649,oldschool-membership.com,0
8650,subscribes.free.fr,21
8651,att.taleo.net,0
8652,blog.duncanwiermanreview.com,7
8653,marchearningstatment.ontrapages.com,6
8654,baixadorlivre.blogspot.com,0
8655,www.baixadorlivre.blogspot.com.br,0
8656,prj0011.appspot.com,0
8657,www.mypieracci.com,0
8658,0591234.com,0
8659,phytoger.com,0
8660,gorillawalker.com,2
8661,www.gorillawalker.com,2
8662,paypal-gutscheincode.blogspot.com,0
8663,lovetheedit.com,0
8664,appleid.apple.com-sign.kvhw8ma.work,0
8665,www.lovetheedit.com,0
8666,www.letsleads.com,0
8667,service.progefai.it,18
8668,test5.omskrielt.com,15
8669,www.vcita.com,0
8670,a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com,0
8671,huetransfer.com,4
8672,batvrms.net,3
8673,0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0
8674,www.eskaton.it,9
8675,absa.ent.box.com,0
8676,bame-ramede.firebaseapp.com,0
8677,bramsed-arrens.firebaseapp.com,0
8678,viajantecronica.com,10
8679,nicolekingpresentations.com,0
8680,chantale.e-monsite.com,0
8681,sedanepal.org.np,0
8682,5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com,0
8683,www.isteveyasa.com,0
8684,www.itcapacitacion.cl,14
8685,realsoulmates.com,0
8686,mngi365-my.sharepoint.com,22
8687,picpusdan3.free.fr,21
8688,tpnm.info,2
8689,houseoftiresbcs.com,4
8690,oaimages.com,0
8691,swisscombluewinch.myfreesites.net,5
8692,jacintomontu.com,0
8693,distalsrl-my.sharepoint.com,22
8694,www.mba-icmmadurai.in,7
8695,ckmadae.com,0
8696,www.pcsvet.si,15
8697,staging.babystuff24.de,0
8698,www.scuolascigressoney.net,0
8699,americanretrieval-my.sharepoint.com:443,0
8700,thedrinkawaretrust-my.sharepoint.com,22
8701,houdektranslations.wz.cz,0
8702,ardenttechnologies-my.sharepoint.com,22
8703,amarraderodelmicodos.com,0
8704,www.qualirubber.com.br,0
8705,groupmatrix-my.sharepoint.com,22
8706,furtherllc-my.sharepoint.com,22
8707,www.nitadecualumni.com,0
8708,site9548676.92.webydo.com,0
8709,1und1decollect.tumblr.com,0
8710,www.ce-ceva.fr,12
8711,sjafc.com,6
8712,skilltekfeed.github.io,0
8713,sanlikala.com,0
8714,www.afirehorse.com,0
8715,afirehorse.com,0
8716,atendimento.rnp.br,0
8717,jiinweb.tripod.com,26
8718,perron.team,0
8719,spaday-men.ru,4
8720,my-community-bnk.com,0
8721,defendblog.com,8
8722,2fa.bthei.com,8
8723,ricado.9e.cz,0
8724,blackhillstud.co.uk,8
8725,usaalogin.tumblr.com,0
8726,francaisederesinesdesols.com,14
8727,thecoolinist.com,0
8728,houseinahmedabad.com,0
8729,www.clubsba.com,0
8730,www.whipped.in,11
8731,serv-04-yahoo.com,0
8732,emagcreator.com,0
8733,idealcaisse.fr,5
8734,net-eco.fr,15
8735,openlab.ntic.fr,20
8736,www.cittainfinite.eu,0
8737,didierpajot.com,0
8738,dussartconsulting.com,0
8739,mockup.metradigitalmedia.com,0
8740,enerclim.com,0
8741,ebusiness.pma.org,0
8742,tomatecloud.fr,8
8743,cdgolf44.fr,8
8744,netorgft971973-my.sharepoint.com,22
8745,columbus.shortest-route.com,4
8746,sigma.ug,0
8747,tigax.com.tw,21
8748,karate-haguenau.com,0
8749,www.pathfinance.pro,8
8750,forum-catalan.fr,5
8751,domaine-anthesia.com,0
8752,osbconseil.com,0
8753,la-biquetterie.com,0
8754,ajang.zouri.jp,0
8755,csbw.fr,10
8756,labottee.com,0
8757,saku.fanclug.free.fr,21
8758,rockysite.net,0
8759,novogmail2016.webcindario.com,0
8760,news-ghana-afrika.de,0
8761,islctg.com,10
8762,suncityfoaminsulation.com,0
8763,freetakipci.net,0
8764,marxconstructions.com,0
8765,ebsdala.tripod.com,26
8766,me@createkindlebooks.org:Noobasshole@createkindlebooks.org,0
8767,autoecole-lauriston.com,0
8768,rbcmontgomery.com,13
8769,www.john-ashley.de,0
8770,innovativemobilephonemarketing.com,9
8771,www.sunburstmedia.com,0
8772,animalwelfareinc.org,0
8773,impulsetheatre.com.au,0
8774,cook.shortest-route.com,4
8775,email.zalinco.com,9
8776,adminhelpdeskew23.creatorlink.net,0
8777,colenetlaw-my.sharepoint.com,22
8778,solospizza-my.sharepoint.com,22
8779,www.freeliker.net,0
8780,www.bolong3d.com,0
8781,www.drying-machine.cn,6
8782,www.ktplasmachinery.com,0
8783,www.sen-policyforum.org.uk,8
8784,ppsubscriptionreviewno124l417.aovmean.com,0
8785,ppreview-webscrgm349p2d4.cnaova.com,0
8786,ppreview-webscr9dd6em798.cnaova.com,0
8787,ppreview-webscr80l164d6d.cnaova.com,0
8788,ppreview-webscrm7oa6e59p.cnaova.com,0
8789,ppreview-webscr5dlhceff5.cnaova.com,0
8790,ppreview-webscrefd2bee67.cnaova.com,0
8791,ppreview-webscracbph0cfd.cnaova.com,0
8792,royalwindsorpub.com,0
8793,onlinesbi.online,4
8794,www.onlinesbi.online,4
8795,139.59.201.27,0
8796,incsupdate.tumblr.com,0
8797,ingbancoservice.tumblr.com,0
8798,pevs-spb.ru,3
8799,satkom.id,5
8800,kankakeetankwash.com,0
8801,www.getfbautoliker.com,4
8802,www.sc4nemzytch.universe.wf,0
8803,usnepalonline.com,0
8804,www.mikulaskocogas.hu,0
8805,www.foodsafesolutions.co.uk,11
8806,www.webauth.umass.edu.huseyn.com,0
8807,event.on24.com,22
8808,outlookadminhldesk.creatorlink.net,0
8809,anne-melandie.firebaseapp.com,0
8810,vanprint.am,0
8811,www.xtrixtviptv.com,2
8812,www.buyxtrixtviptv.com,2
8813,glamoursmoking.com,0
8814,auto-bot.me,5
8815,hublaalikes.com,3
8816,starliker.net,5
8817,www.fbautoliker.co,0
8818,ip-184-168-166-154.ip.secureserver.net,22
8819,youbugme.ca,16
8820,www.cheapbpo.com,0
8821,paypai.com-fixbillingsetup.com.checkpayment-serviceuser.com,2
8822,www.secure05b-chaseonline-verification.translogbooster.com,0
8823,archiwum.allegro.secfence.lesavik.net,0
8824,www.allegro.secfence.lesavik.net,0
8825,reklama.allegro.secfence.lesavik.net,0
8826,raportcsr.allegro.secfence.lesavik.net,0
8827,magazyn.allegro.secfence.lesavik.net,0
8828,publish.ne.cision.com,0
8829,kupony.allegro.secfence.lesavik.net,0
8830,dlakupujacych.allegro.secfence.lesavik.net,0
8831,charytatywni.allegro.secfence.lesavik.net,0
8832,online.jimmyjohns.com,23
8833,matchcom.js-freedom.com,13
8834,gratis.followersindo.com,7
8835,mikilpi.cz,7
8836,hdsupply.allegiancetech.com,0
8837,onager.co.kr,7
8838,yolikers.com,0
8839,www.autolikesfree.net,0
8840,outofprint.cc,2
8841,mahoganyusa.com,7
8842,lijstenmakerijvanantwerpen.nl,0
8843,blog.stibbe.nl,0
8844,gotdy.com,0
8845,calmabags.com,2
8846,alkalizingwaters.com,3
8847,bs.serving-sys.com,17
8848,hphotel-my.sharepoint.com,22
8849,nortiainteriors.com.au,0
8850,www.hotwheelsgarage.gr,0
8851,www.suesses-online.com,9
8852,xeboki.com,0
8853,click.email.microsoftemail.com,0
8854,fxflooring.com,0
8855,oldegreen.com,21
8856,www.houseoftiresbcs.com,4
8857,pietarinkatulapset.com,0
8858,orngmesmerize.paperplane.io,8
8859,www.fullbeauty.com,17
8860,tasche.com.br,0
8861,discount.dermabellix.com,0
8862,service-accountid-signin.com-secureuser-authentication.com,0
8863,editorialesla.com,15
8864,narthitha.org,0
8865,akwaabait.com,0
8866,trioeletricotwister.com.br,0
8867,bomdeobra.com,7
8868,mysite.plexusworldwide.com,0
8869,gveywmvcqo.firebaseapp.com,0
8870,plexusworldwide.com,0
8871,www.plexusslim.com,0
8872,www.kunstpris.dk,5
8873,plaboixo.com,7
8874,ogofarm.com,0
8875,blog.directsupply.com,23
8876,www.beneiximet.com,0
8877,beneiximet.com,0
8878,streamiti.es,0
8879,www.kongo.fr,9
8880,kongo.fr,9
8881,localacces.au.tempcloudsite.com,7
8882,s371712615.mialojamiento.es,0
8883,www.lletresavlc.net,8
8884,www.autoescolaescocia.com,0
8885,autoescolaescocia.com,0
8886,67.199.68.195,0
8887,share.hsforms.com,0
8888,www.funcraftny.com,0
8889,ejggpb.com,0
8890,redirecting-fibak.firebaseapp.com,0
8891,79.96.33.43,23
8892,lihi.cc,0
8893,te.bathandbodyworks.com,0
8894,vipfbtools.com,2
8895,vipvendo.net,7
8896,filetransfer.io,5
8897,www.unisonsouthayr.org.uk,14
8898,dripmediagroup.com,2
8899,www.timothycastleman.com,0
8900,vurl.bz,0
8901,willchurchill.tv,0
8902,www.huschhus.ch,0
8903,wave.webaim.org,21
8904,amaxcarrentals.com.au,0
8905,www.signmakers-manchester.co.uk,9
8906,www.antz.co.in,14
8907,antz.co.in,14
8908,slicekitchen.com,0
8909,www.fuertecondor.com,0
8910,www.dedalesdeana.com,16
8911,www.eljabalidemula.com,0
8912,aph.at.ua,0
8913,exodus-group.org,5
8914,www.varigottiinsieme.it,15
8915,wikiform.org,0
8916,www.costaulloa.com,0
8917,www.encarnacionhurtado.com,0
8918,encarnacionhurtado.com,0
8919,ngimmigration.com,0
8920,image-s.weebly.com,14
8921,siamtur.com,11
8922,mellora.com,16
8923,s381404823.mialojamiento.es,0
8924,www.acostamueble.com,0
8925,mk3.org,17
8926,keithblyeforlacera2018.com,0
8927,redbysfrgroupebox.myfreesites.net,5
8928,iwillbekind.com,0
8929,outlookwebstadmin.creatorlink.net,0
8930,luckysters.com,0
8931,donderoart.com,7
8932,aouthmmail.paperplane.io,8
8933,fbautoreactions.com,0
8934,documentos.sfo2.digitaloceanspaces.com,3
8935,vipfb.es,0
8936,zoneplushostel.com,3
8937,barahatia.com,4
8938,en.polarklima.hu,0
8939,hayatirbid.com,13
8940,gregsendurancetraining.com,0
8941,tuliving.com.ar,0
8942,alojamientoenobera.com.ar,0
8943,www.enex-ref.com,0
8944,pro-zoop.co.uk,2
8945,cbango.com.ar,0
8946,elsiriri.com.ar,0
8947,diariotortuga.com,10
8948,propoleos.es,0
8949,www.a10tech.com,17
8950,zaudrenduvent.fr,7
8951,g8consultores.com.ar,0
8952,oskeko.cba.pl,15
8953,raville12.tripod.com,0
8954,elkriverbiz.sharepoint.com,22
8955,www.kidms.com,0
8956,kidms.com,0
8957,update-your-account-paypal.tumblr.com,0
8958,zerbe-medien.com,14
8959,www.imcreator.com,0
8960,donnarogersimagery.com,0
8961,cew.safewallet.replayattack.us,0
8962,wana78420.myfreesites.net,5
8963,serviceunit3.myfreesites.net,5
8964,webtechupdate.my-free.website,0
8965,3rdstreetmarket.com,0
8966,roomedi.com,7
8967,www.east38.com,0
8968,statewaste-my.sharepoint.com,22
8969,getlikesfree.com,4
8970,www.perfectliker.net,2
8971,wefbee.com,0
8972,www.officialliker.co,0
8973,bugsliker.net,2
8974,autolike.biz,5
8975,smsvocal.byethost13.com,14
8976,temsarx-ing-sis.com.mx,5
8977,www.swanseafasteners.co.uk,22
8978,ni1951833-2.web11.nitrado.hosting,0
8979,oiugf.tripod.com,26
8980,csaladikor.maltai.hu,0
8981,www.volvotexcoco.com,0
8982,timothydidymus.com,0
8983,jvkj-ru.1gb.ru,18
8984,lisasnatural.com,10
8985,www.chinalawlist.com,4
8986,seetflix.tumblr.com,0
8987,www.hxxp.com,19
8988,oua.be,0
8989,ytsub.in,0
8990,service-orange.myfreesites.net,5
8991,versionprowebss.myfreesites.net,0
8992,worldativelion.my-free.website,0
8993,secureadd.goshly.com,0
8994,modernbambu.com,7
8995,www.alaskausa.org,24
8996,bambudeposu.com,7
8997,modernrattan.com,13
8998,koleksiyonrattan.com,12
8999,pekersigorta.com,6
9000,prefabbricatipanozzo.it,13
9001,intasboru.com.tr,9
9002,zelaba22.tripod.com,26
9003,orange-pro2.byethost31.com,14
9004,snoweco.com,0
9005,skk-mailservice.my-free.website,0
9006,www.geocities.ws,0
9007,mpequity.sharepoint.com,22
9008,www.quines.dx.am,0
9009,myvk.byethost14.com,14
9010,www.condos-at-the-beach.com,0
9011,www.smediamap.youthpress.org,0
9012,www.m-pa.it,4
9013,propspark.com,5
9014,kerryduncan2-live.php5.hostingweb.co.uk,20
9015,rondix1.tripod.com,26
9016,novocicloconsultoria.com.br,0
9017,ctt.ec,0
9018,clicktotweet.com,0
9019,www.novaconcursos.com.br,0
9020,handrese.tripod.com,26
9021,outlookadministartor.creatorlink.net,0
9022,www.bancobrasil.com.br,0
9023,weasafe.blogspot.com,0
9024,gfii-my.sharepoint.com,22
9025,zipansion.com,3
9026,www.solomonsfurnituresuperstore.co.uk,7
9027,servicodee-mails.my-free.website,0
9028,segurana.my-free.website,0
9029,accrent.webflow.io,7
9030,synovasa-my.sharepoint.com,22
9031,cebratx22.tripod.com,26
9032,kopolakuhmoinen.fi,5
9033,customerservicesupport.my-free.website,0
9034,staffandfaculty.my-free.website,0
9035,it-services.my-free.website,0
9036,mailgcccdeduowa.my-free.website,0
9037,site9423773.92.webydo.com,0
9038,site9423623.92.webydo.com,0
9039,mcdonalds.prepaidaccess.com,17
9040,pcswm-my.sharepoint.com,22
9041,guiadesurfing.com,9
9042,www.luigitavanti.com,0
9043,profinishmi.com,0
9044,fieldstonerp-my.sharepoint.com,22
9045,www.saalik.com,0
9046,onedocsb.atwebpages.com,13
9047,sunnymere-my.sharepoint.com,22
9048,chunkyfrog.co.uk,13
9049,meliskuris.com,0
9050,zuupala.fi,9
9051,netflxius.tumblr.com,0
9052,pinoythings.wordpress.com,0
9053,safex.sharepoint.com,22
9054,zemanconstruction-my.sharepoint.com,22
9055,www.mhsconsis.com.br,0
9056,mvhp.com.br,0
9057,rigoniemedeiros.com.br,0
9058,sxmotors.com.br,0
9059,elitelv-my.sharepoint.com,22
9060,www.xactroofsolutions.com,3
9061,fermedusach.free.fr,21
9062,ximbra97.getforge.io,7
